ID	默认阵营	类型	描述	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	服务器脚本	ItemJSON名称	联机动态属性ID
42602019	4001	3	爆炎树-鬼火	Regisvine_Fire_WillOWisp	1						Default_Item	
42602020	4001	3	爆炎树-火冲击波	Regisvine_Fire_FireWave	1						Default_Item	
42602021	4001	19	爆炎树-环绕冰气	Regisvine_Fire_MeleeAttack03_FireArea							Default_Item	
42602022	4001	3	爆炎树-地火	Regisvine_Fire_SurroundingFire							Default_Item	
42602023	4001	3	爆炎树-速射火弹	Regisvine_Fire_FireBullet	1						Default_Item	
42602024	4001	19	爆炎树-爆炎种子	Regisvine_Fire_BlazeSeed		1					Default_Item	
42602025	4001	19	爆炎树-爆炎种子残留燃烧地面	Regisvine_Fire_BlazeSeed_FireArea							Default_Item	
42602026	4001	3	爆炎树-爆炎种子飞行过程	Regisvine_Fire_BlazeSeed_Bullet	1						Default_Item	
42602027	4001	18	爆炎树-地火范围检测器	Regisvine_Fire_SurroundingFire_CloseField							Default_Item	
42602028	4001	19	爆炎树-鬼火发射器	Regisvine_Fire_WillOWispLauncher	1						Default_Item	
42602029	4001	19	急冻树-雪山活动子弹发射器	Regisvine_Ice_Event_DropIce							Default_Item	
42602030	4001	19	急冻树-果实	Regisvine_Ice_FruitGadget_Activity	1						Default_Item	1
42602031	4001	19	急冻树-核心	Regisvine_Ice_CoreGadget_Activity	1						Default_Item	1
42603011	4001	19	幼岩龙蜥滚动中点	Wyrm_Rock_Roll_NextGadget							Default_Item	
42603012	4001	3	幼岩龙蜥岩种子发射器	Wyrm_Rock_CrystalSeed_Trigger	1						Default_Item	
42603013	4001	19	幼岩龙蜥岩种子	Wyrm_Rock_CrystalSeed							Default_Item	
42603014	4001	3	滚动时攻击盒	Wyrm_Rock_FollowHitBox_Roll	1						Default_Item	
42603015	4001	3	冲撞时攻击盒	Wyrm_Rock_FollowHitBox_CrushAtk	1						Default_Item	
42604011	4001	3	砸地攻击第一和第二击的子弹	Drake_Rock_SlapGround_DamageWave	1						Default_Item	
42604012	4001	3	砸地攻击第三击的子弹	Drake_Rock_SlapGroundFinal_DamageWave	1						Default_Item	
42604013	4001	19	岩龙蜥冰元素强化延迟爆炸	Drake_Rock_IceEnhance_Gadget							Default_Item	
42604014	4001	3	岩龙蜥水元素强化子弹	Drake_Rock_WaterEnhance_Bullet	1						Default_Item	
42604015	4001	3	岩龙蜥电元素强化子弹	Drake_Rock_ElecEnhance_Bullet	1						Default_Item	
42604016	4001	3	岩龙蜥水元素追踪傀儡gadget(弃用）	Drake_Rock_WaterEnhance_ChasingTarget	1						Default_Item	
42604017	4001	3	岩龙蜥滚动时攻击盒	Drake_Rock_FollowHitBox_Roll	1						Default_Item	
42604018	4001	19	岩龙蜥—水伤害区域	Drake_Rock_WaterEnhance_LatencyGadget							Default_Item	
42604019	4001	3	岩龙蜥-弹跳电球	Drake_Rock_ElecEnhance_Pinball	1						Default_Item	
42604020	4001	19	岩龙蜥-弹跳电球中心点	Drake_Rock_ElecEnhance_PinballArea							Default_Item	
42604021	4001	19	岩龙蜥-火属性延迟伤害	Drake_Rock_FireEnhance_LatencyGadget							Default_Item	
42605001	4001	3	古岩龙蜥飞射电子弹	Drake_Primo_Rock_ScaleShot_Bullet_Electric	1						Default_Item	
42605002	4001	3	古岩龙蜥飞射火子弹	Drake_Primo_Rock_ScaleShot_Bullet_Fire	1						Default_Item	
42605003	4001	3	古岩龙蜥飞射冰子弹	Drake_Primo_Rock_ScaleShot_Bullet_Ice	1						Default_Item	
42605004	4001	3	古岩龙蜥飞射水子弹	Drake_Primo_Rock_ScaleShot_Bullet_Water	1						Default_Item	
42605005	4001	3	古岩龙蜥爆发电子弹	Drake_Primo_Rock_ScaleBurst_Bullet_Electric	1						Default_Item	
42605006	4001	3	古岩龙蜥爆发火子弹	Drake_Primo_Rock_ScaleBurst_Bullet_Fire	1						Default_Item	
42605007	4001	3	古岩龙蜥爆发冰子弹	Drake_Primo_Rock_ScaleBurst_Bullet_Ice	1						Default_Item	
42605008	4001	3	古岩龙蜥爆发水子弹	Drake_Primo_Rock_ScaleBurst_Bullet_Water	1						Default_Item	
42605009	4001	19	古岩龙蜥电鳞片	Drake_Primo_Rock_ScaleGadget_Electric							Default_Item	
42605010	4001	19	古岩龙蜥火鳞片	Drake_Primo_Rock_ScaleGadget_Fire							Default_Item	
42605011	4001	19	古岩龙蜥冰鳞片	Drake_Primo_Rock_ScaleGadget_Ice							Default_Item	
42605012	4001	19	古岩龙蜥水鳞片	Drake_Primo_Rock_ScaleGadget_Water							Default_Item	
42605013	4001	3	古岩龙蜥电鳞片子弹	Drake_Primo_Rock_ScaleGadget_Electric_Bullet	1						Default_Item	
42605014	4001	3	古岩龙蜥游走子弹	Drake_Primo_Rock_GlideBullet	1						Default_Item	
42605015	4001	19	古岩龙蜥电爆发	Drake_Primo_Rock_ElementExplode_Electric							Default_Item	
42605016	4001	19	古岩龙蜥火爆发	Drake_Primo_Rock_ElementExplode_Fire							Default_Item	
42605017	4001	19	古岩龙蜥冰爆发	Drake_Primo_Rock_ElementExplode_Ice							Default_Item	
42605018	4001	19	古岩龙蜥水爆发	Drake_Primo_Rock_ElementExplode_Water							Default_Item	
42606001	4001	3	雷莹—电球	Cicin_ElectricBall	1						Default_Item	
42606002	4001	19	雷莹—闪现锚点	Cicin_BlinkPoint							Default_Item	
42606003	4001	3	雷莹—雷盾能量球	Cicin_ThunderEnergy	1						Default_Item	
42606004	4001	3	水莹—水球	Cicin_WaterBall	1						Default_Item	
42606005	4001	3	冰萤冰锥	Cicin_IceSpear	1						Default_Item	
42606006	4001	3	冰萤能量球	Cicin_IceShieldEnergy	1						Default_Item	
42802001	4001	3	野猪-冲撞子弹	Boar_RushAtk	1						Default_Item	
42802002	4001	3	远古野猪王扔的大雪球	Boar_BigSnowBall	1	1					Default_Item	
42802003	4001	3	远古野猪王小弟扔的小雪球	Boar_SmallSnowBall	1	1					Default_Item	
42802004	4001	3	远古野猪王雪崩	Boar_SnowDrop		1					Default_Item	
42802005	4001	3	野猪王冲锋子弹	Boar_03_RushAtk	1						Default_Item	
42901001	1001	19	风龙阶段触发器	Dvalin_Trigger01	1						Default_Item	
42901002	1001	19	风龙全局风场	Dvalin_AirFlowGlobal01	1				3		Default_Item	
42901003	1001	19	风龙加速环01	Dvalin_WindRing01	1				3		Default_Item	
42901004	1001	19	风龙S01子弹	Dvalin_S01_Bullet01	1				3		Default_Item	
42901005	1001	19	风龙S01子弹发射器01	Dvalin_S01_Bullet01_Launcher	1				3		Default_Item	
42901006	1001	19	风龙S01子弹发射器02	Dvalin_S01_Bullet02_Launcher	1				3		Default_Item	
42901008	1001	19	风龙S01移动核心	Dvalin_S01_Moving_Center	1				3		Default_Item	
42901009	1001	19	风龙S04横向风场	Dvalin_S04_WindField01					3		Default_Item	
42901010	1001	19	风龙S04纵向风场	Dvalin_S04_WindField02		1			3		Default_Item	
42901011	1001	19	风龙S04纵向风场出口	Dvalin_S04_WindField03					3		Default_Item	
42901012	4001	3	风龙S02机炮	Dvalin_S02_AirGun	1	1			3		Default_Item	
42901021	4001	19	风龙S04平台01	Dvalin_S04_Platform01					3		Default_Item	
42901022	4001	19	风龙S04平台02	Dvalin_S04_Platform01					3		Default_Item	
42901023	4001	19	风龙S04平台03	Dvalin_S04_Platform01					3		Default_Item	
42901024	4001	19	风龙S04平台04	Dvalin_S04_Platform01					3		Default_Item	
42901025	4001	19	风龙S04平台05	Dvalin_S04_Platform01					3		Default_Item	
42901026	4001	19	风龙S04平台06	Dvalin_S04_Platform01					3		Default_Item	
42901027	4001	19	风龙S04平台07	Dvalin_S04_Platform01					3		Default_Item	
42901028	4001	19	风龙S04平台08	Dvalin_S04_Platform01					3		Default_Item	
42901029	4001	19	风龙S04平台09	Dvalin_S04_Platform01					3		Default_Item	
42901041	4001	19	风龙S04深渊触发器	Dvalin_S04_AbyssTrigger					3		Default_Item	
42901042	4001	19	风龙S01风史莱姆	Dvalin_S01_WindSlime	1				3		Default_Item	
42901043	4001	19	风龙S01火深渊	Dvalin_S01_FireAbyss	1	1			3		Default_Item	
42901044	4001	19	风龙S01火深渊子弹01	Dvalin_S01_FireAbyss_Cyclone	1				3		Default_Item	
42901045	4001	19	风龙S01火深渊炎花法阵	Dvalin_S01_FireAbyss_Totem					3		Default_Item	
42901046	4001	19	风龙S01马戏子弹01	Dvalin_S01_Missile_01	1				3		Default_Item	
42901047	4001	19	风龙S01马戏子弹02	Dvalin_S01_Missile_02	1				3		Default_Item	
42901048	4001	19	风龙S01充能傀儡	Dvalin_S01_ChargeDummy	1				3		Default_Item	
42901049	4001	19	风龙S01火焰车	Dvalin_S01_FireAbyss_Fan	1				3		Default_Item	
42901050	4001	3	风龙S01风能量球	Dvalin_S01_ElementBall_Wind	1				3		Default_Item	
42901051	4001	19	风龙S01火深渊炎花法阵	Dvalin_S01_FireAbyss_Totem	1				3		Default_Item	
42901052	4001	3	风龙S01火深渊炎花子弹	Dvalin_S01_FireAbyss_TotemLaser	1				3		Default_Item	
42901053	4001	3	风龙S01能量弹幕	Dvalin_S01_EnergyBullet	1				3		Default_Item	
42901054	4001	3	风龙S01追踪弹幕	Dvalin_S01_TrackBullet	1				3		Default_Item	
42901055	4001	3	风龙S01风环创生物	Dvalin_S01_WindRingEmitter	1				3		Default_Item	
42901056	4001	3	风龙S01风环	Dvalin_S01_WindRing	1				3		Default_Item	
42901057	4001	3	风龙S01能量弹幕-拉远	Dvalin_S01_EnergyBullet_Process	1				3		Default_Item	
42901058	4001	3	风龙S01追踪弹幕-拉远	Dvalin_S01_TrackBullet_Process	1				3		Default_Item	
42901059	4001	19	风龙S01弹幕发射器	Dvalin_S01_BulletEmitter					3		Default_Item	
42901060	4001	19	风龙S01弹幕发射器-拉远	Dvalin_S01_BulletEmitter_Process					3		Default_Item	
42901061	4001	19	风龙S04星落法阵	Dvalin_S04_StarFall_Launcher					3		Default_Item	
42901062	4001	3	风龙S04星落流星	Dvalin_S04_StarFall_Bullet	1				3		Default_Item	
42901063	4001	3	风龙S04龙息子弹	Dvalin_S04_Breathe_Bullet	1				3		Default_Item	
42901064	4001	3	风龙S04飓风缠绕子弹	Dvalin_S04_TwistedWind_Bullet	1				3		Default_Item	
42901065	4001	19	风龙S04星落平台逻辑物件-落子弹	Dvalin_S04_StarFall_Platform1					3		Default_Item	
42901066	4001	19	风龙S04大龙卷	Dvalin_S04_Hurricane_Bullet	1				3		Default_Item	
42901067	4001	19	风龙S04-召唤物控制器	Dvalin_S04_GadgetController					3		Default_Item	
42901068	1001	19	风龙S04Camera移动核心	Dvalin_S04_Camera_Center	1				3		Default_Item	
42901069	1001	19	风龙S04攀爬盒	Dvalin_S04_ClimbCollider					3		Default_Item	
42901070	4001	19	风龙S04-风场生成器	Dvalin_S04_AirFlowController					3		Default_Item	
42901071	1001	19	风龙S04-风场	Dvalin_S04_AirFlow		1			3		Default_Item	
42901072	1001	19	风龙转阶段角度判定区域1	Dvalin_S04_Roar_Comparer1					3		Default_Item	
42901073	1001	19	风龙转阶段角度判定区域2	Dvalin_S04_Roar_Comparer2					3		Default_Item	
42901074	1001	19	风龙转阶段角度判定区域3	Dvalin_S04_Roar_Comparer3					3		Default_Item	
42901075	4001	19	风龙平台伤害区域1	Dvalin_S04_DeadZone1					3		Default_Item	
42901076	4001	19	风龙平台伤害区域2	Dvalin_S04_DeadZone2					3		Default_Item	
42901077	4001	19	风龙平台伤害区域3	Dvalin_S04_DeadZone3					3		Default_Item	
42901078	4001	19	风龙灭绝炮伤害区域	Dvalin_S04_DeathCannonZone					3		Default_Item	
42901079	4001	19	风龙S01弹幕管理器	Dvalin_S01_EnergyBarrageLauncher					3		Default_Item	
42901080	4001	19	风龙S01弹幕管理器	Dvalin_S01_TrackBarrageLauncher					3		Default_Item	
42901081	4001	19	风龙S01弹幕管理器	Dvalin_S01_WindRingLauncher					3		Default_Item	
42901082	4001	19	风龙S01弹幕管理器	Dvalin_S01_EnergyBarrageLauncher_Process					3		Default_Item	
42901083	4001	19	风龙S01弹幕管理器	Dvalin_S01_TrackBarrageLauncher_Process					3		Default_Item	
42901084	4001	19	风龙S04星落平台逻辑物件-不落子弹	Dvalin_S04_StarFall_Platform2					3		Default_Item	
42901085	4001	3	风龙S04灭绝炮子弹	Dvalin_S04_DeathCannon_Bullet	1				3		Default_Item	
42901086	5001	19	风龙S04风种子	Dvalin_S04_WindSeed					3		Default_Item	
42901087	4001	19	风龙S04瘫痪锁定dummy	Dvalin_S04_LockDummy	1				3		Default_Item	
42901088	4001	19	风龙S04左爪锁定dummy	Dvalin_S04_LockDummy_RightClaw	1				3		Default_Item	
42901089	4001	19	风龙S04右爪锁定dummy	Dvalin_S04_LockDummy_LeftClaw	1				3		Default_Item	
42901090	4001	19	风龙S04瘫痪时推挤盒	Dvalin_S04_Weak_PushCollider					3		Default_Item	
42902001	4001	19	北风狼战斗区域锁定	LupiBoreas_BattleArea							Default_Item	
42902002	4001	19	北风狼死亡位置锚点	LupiBoreas_DieAnchor					1		Default_Item	
42902003	4001	19	北风狼出生位置锚点	LupiBoreas_BornAnchor					1		Default_Item	
42902004	4001	19	北风狼壁画锚点	LupiBoreas_TotemAnchor					1		Default_Item	
42902005	4001	19	北风狼场景中心锚点	LupiBoreas_CenterAnchor					1		Default_Item	
42902006	4001	19	北风狼抖背中心锚点	LupiBoreas_ShakeAnchor					1		Default_Item	
42902007	4001	19	北风狼登场镜头锚点	LupiBoreas_BornCameraAnchor					1		Default_Item	
42902008	4001	19	北风狼转阶段镜头锚点	LupiBoreas_TransformCameraAnchor					1		Default_Item	
42902011	4001	19	北风狼冰锥锚点	LupiBoreas_IceGadgetArea_01					1		Default_Item	
42902012	4001	19	北风狼冰锥锚点	LupiBoreas_IceGadgetArea_02					1		Default_Item	
42902013	4001	19	北风狼冰锥锚点	LupiBoreas_IceGadgetArea_03					1		Default_Item	
42902014	4001	19	北风狼冰锥锚点	LupiBoreas_IceGadgetArea_04					1		Default_Item	
42902015	4001	19	北风狼冰锥锚点	LupiBoreas_IceGadgetArea_05					1		Default_Item	
42902016	4001	19	北风狼冰锥锚点	LupiBoreas_IceGadgetArea_06					1		Default_Item	
42902017	4001	19	北风狼落冰	LupiBoreas_IceConeMissile							Default_Item	
42902018	4001	19	北风狼冰锥	LupiBoreas_IceGadget					1		Default_Item	
42902021	4001	3	北风狼冲锋子弹	LupiBoreas_SprintAtk	1						Default_Item	
42902022	4001	19	北风狼甩尾攻击锚点	LupiBoreas_DriftAtk							Default_Item	
42902023	4001	3	北风狼冲锋子弹(检测创生物）	LupiBoreas_SprintAtk_Scene	1						Default_Item	
42902024	4001	19	北风狼跳扑攻击锚点	LupiBoreas_JumpAtk							Default_Item	
42902031	4001	3	北风狼拍地寒气子弹	LupiBoreas_StampAtk_Ice	1						Default_Item	
42902032	4001	3	北风狼拍地冰锥子弹	LupiBoreas_StampAtk_Frozen	1						Default_Item	
42902033	4001	3	北风狼拍地风刃子弹	LupiBoreas_StampAtk_Wind	1						Default_Item	
42902034	4001	3	北风狼后踢冰锥子弹	LupiBoreas_FlapAtk_Ice	1						Default_Item	
42902035	4001	19	北风狼后踢冰锥子弹残留	LupiBoreas_FlapAtk_IceStay					1		Default_Item	
42902041	4001	3	北风狼狼魂子弹	LupiBoreas_WolfSoul_Bullet	1						Default_Item	
42902042	4001	3	北风狼返回出生点子弹	LupiBoreas_ReturnToBorn_Bullet	1				1		Default_Item	
42903001	4001	3	公子矩形地刺子弹	Tartaglia_RangeAttack_Bullet	1						Default_Item	
42903002	4001	3	公子普攻箭	Tartaglia_NormalAttack_Arrow	1	1					Default_Item	
42903003	4001	3	公子连发箭	Tartaglia_ComboAttack_Arrow	1	1					Default_Item	
42903004	4001	19	公子乱射锚点	Tartaglia_CoverAttack_Anchor							Default_Item	
42903005	4001	19	公子断流印记AI检测器	Tartaglia_Riptide_AIController							Default_Item	
42903006	2001	19	黄金屋上层空气墙	Tartaglia_Airwall_01							Default_Item	
42903007	4001	19	公子转阶段控制器	Tartaglia_Transform_Controller							Default_Item	
42903008	4001	19	公子独角鲸控制器	Tartaglia_PowerAttack_Monoceros							Default_Item	
42903009	4001	19	公子独角鲸出水伤害	Tartaglia_PowerAttack_Monoceros_UpDamage							Default_Item	
42903010	4001	19	公子独角鲸入水伤害	Tartaglia_PowerAttack_Monoceros_DownDamage							Default_Item	
42903101	4001	19	公子截电印记AI检测器	Tartaglia_ThunderClap_AIController							Default_Item	
42903102	4001	3	公子枪突刺-角色	Tartaglia_EvilEye_StrikeAttack_Bullet	1						Default_Item	
42903103	4001	3	公子枪突刺-场景	Tartaglia_EvilEye_StrikeAttack_Scene	1						Default_Item	
42903201	2001	19	黄金屋下层空气墙	Tartaglia_Airwall_02							Default_Item	
42903202	4001	3	公子魔王武装弓箭单击	Tartaglia_Harbinger_NormalAttack01_Arrow	1	1					Default_Item	
42903203	4001	3	公子魔王武装双刀单击	Tartaglia_Harbinger_NormalAttack02_Impulse	1						Default_Item	
42903204	4001	3	公子魔王武装剑气	Tartaglia_Harbinger_ExtraAttackBullet_01	1	1					Default_Item	
42903205	4001	19	公子魔王武装独角鲸控制器	Tartaglia_Harbinger_PowerAttack_Monoceros							Default_Item	
42903206	4001	3	公子魔王武装飞轮	Tartaglia_Harbinger_CycleAttack_Bullet_01	1	1					Default_Item	
42903207	4001	3	公子魔王武装双刀突刺	Tartaglia_Harbinger_StrikeAttack_Bullet	1	1					Default_Item	
42903208	4001	19	公子魔王武装箭雨内侧锚点	Tartaglia_Harbinger_CoverAttack_CenterAnchor							Default_Item	
42903209	4001	19	公子魔王武装箭雨外侧锚点	Tartaglia_Harbinger_CoverAttack_SideAnchor							Default_Item	
42903210	4001	19	公子魔王武装断流印记AI检测器	Tartaglia_Harbinger_Riptide_AIController							Default_Item	
42903211	4001	19	公子魔王武装截电印记AI检测器	Tartaglia_Harbinger_ThunderClap_AIController							Default_Item	
42903212	4001	3	公子魔王武装枪突刺-角色	Tartaglia_Harbinger_NormalAttack03_Bullet	1						Default_Item	
42903213	4001	3	公子魔王武装枪突刺-场景	Tartaglia_Harbinger_NormalAttack03_Scene	1						Default_Item	
42903214	4001	19	公子魔王武装金闪闪锚点	Tartaglia_Harbinger_RangeAttack_Anchor							Default_Item	
42903215	4001	19	公子魔王武装独角鲸出水伤害	Tartaglia_Harbinger_PowerAttack_Monoceros_UpDamage							Default_Item	
42903216	4001	19	公子魔王武装独角鲸入水伤害	Tartaglia_Harbinger_PowerAttack_Monoceros_DownDamage							Default_Item	
42903217	4001	3	公子魔王武装飞轮-场景	Tartaglia_Harbinger_CycleAttack_Bullet_Scene	1						Default_Item	
