ID	默认阵营	类型	描述	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	服务器脚本	ItemJSON名称	联机动态属性ID
70710163	5001	19	「摩拉肉」氛围物件								Default_Item	
70710164	5001	19	「松茸酿肉卷」氛围物件								Default_Item	
70710165	5001	19	日记（莫娜线）	SceneObj_Property_Ani_Stages_Prop_Diary_01							Default_Item	
70710166	5001	19	黄金屋屋顶装饰	SceneObj_Item_Default_Item							Default_Item	
70710167	5001	19	黄金屋屋顶飘带	SceneObj_Item_Default_Item							Default_Item	
70710168	5001	19	黄金屋柱面装饰	SceneObj_Item_Default_Item							Default_Item	
70710169	5001	19	黄金屋地板	SceneObj_Item_Default_Item							Default_Item	
70710170	5001	19	71802任务云中仙居图纸	SceneObj_Gather_Default_Gather							Default_Item	
70710171	5001	19	无人岛旋风特效	SceneObj_Environment_WindField_Desert_Island					2		Default_Item	
70710172	5001	19	璃月风格，酒壶								Default_Item	
70710173	5001	19	璃月风格，酒盅								Default_Item	
70710174	5001	19	璃月风格，中型大小的空碗								Default_Item	
70710175	5001	19	璃月风格，筷子								Default_Item	
70710176	5001	19	百无禁忌箓								Default_Item	
70710177	5001	38	盐神遗迹地城，盐尺	SceneObj_Area_Ly_Property_Ani_Prop_SaltRuler_01							Default_Item	
70710178	5001	38	盐神遗迹地城，盐尺底座								Default_Item	
70710179	5001	38	盐神遗迹地城，盐盏	SceneObj_Area_Ly_Property_Ani_Prop_SaltBowl_01							Default_Item	
70710180	5001	38	盐神遗迹地城，盐盏底座								Default_Item	
70710181	5001	38	盐神遗迹地城，掰断的剑刃	SceneObj_Item_Default_Item							Default_Item	
70710182	5001	38	盐神遗迹地城，掰断剑刃的底座								Default_Item	
70710183	5001	19	盐神遗迹地城，地城用石台								Default_Item	
70710184	5001	19	盐神遗迹地城相关，放置在地城外的石台								Default_Item	
70710185	5001	19	盐神遗迹地城入口迷雾	SceneObj_Area_Ly_Property_Prop_EntryMist_01							Default_Item	
70710186	5001	38	可以在望春/染秋/底座间来回切换	SceneObj_Area_Ly_Property_Ani_Flower_Qingxin_02							Default_Item	
70710187	5001	38	传送浮生石	SceneObj_Area_Ly_Property_Ani_Prop_TransmitSetting_01							Default_Item	
70710188	9001	38	陨石与冒险任务调查点	SceneObj_Quest_Interact_Point_01				1			SceneObj_Quest_Interact_Point_01	
70710189	9001	38	陨石与冒险任务调查点	SceneObj_Quest_Interact_Point_01				1			SceneObj_Quest_Interact_Point_01	
70710190	9001	38	陨石与冒险任务调查点	SceneObj_Quest_Interact_Point_01				1			SceneObj_Quest_Interact_Point_01	
70710191	5001	38	陨石线用通用帐篷								Default_Item	
70710192	5001	19	黄金屋地板（空气墙）								Default_Item	
70710193	5001	19	公子线地城迷雾（已废弃，并未在游戏中使用）	SceneObj_Area_Ly_Property_Prop_EntryMist_02							Default_Item	
70710194	1001	19	七七线冰元素脚印	SceneObj_Area_Common_Property_Ani_Effect_ElementTrackIce_01							Default_Item	
70710195	5001	38	璃月三阶段通告悬赏物	SceneObj_Item_Default_Item							Default_Item	
70710196	5001	38	(test)陨石轻量活动任务的采集物	SceneObj_Gather_Small							SceneObj_Item_Small	
70710197	5001	32	被钩爪悬挂的遗迹守卫（移动平台）	SceneObj_Gear_Platform_NormalPlatform	1	1						
70710198	5001	38	公子线配合CS，已损坏的遗迹守卫									
70710199	5001	38	公子线配合CS，已损坏的遗迹守卫									
70710200	5001	38	公子线配合CS，已损坏的遗迹守卫									
70710201	5001	38	公子线配合CS，已损坏的遗迹守卫									
70710202	5001	38	公子线遗迹怪脚印									
70710203	5001	38	璃月三岩神神之心									
70710204	5001	38	七七个人线-----任务专用重力压板  	SceneObj_Quest_Gravity_Board_Great_Switch						SetGadgetState		
70710205	5001	19	陨石核心	SceneObj_Property_Area_Common_Stone_MeteoriteCore_01				1		SetGadgetState	Default_Item	
70710206	5001	19	黄金屋地板（破碎）	SceneObj_Item_Default_Item							Default_Item	
70710207	1001	35	中陨石白盒	SceneObj_Property_Area_Common_Prop_AsterMiddle_Quest_01		1		1			Default_NoDrop_Item	
70710208	1001	35	中陨石白盒	SceneObj_Property_Area_Common_Prop_AsterMiddle_Quest_02		1		1			Default_NoDrop_Item	
70710209	1001	35	中陨石白盒	SceneObj_Property_Area_Common_Prop_AsterMiddle_Quest_03		1		1			Default_NoDrop_Item	
70710210	5001	19	盗宝团的放置信件地点	SceneObj_Quest_Interact_Point_01							Default_Item	
70710211	5001	38	可以被风吹散的沙堆	SceneObj_Area_Common_Property_Ani_Prop_SandStacks_01		1		1			Default_Item	
70710212	1001	38	陨石支线维克多事件——元素痕迹	LisaBookGather				1			Default_NoDrop_Item	
70710213	1001	38	陨石支线维克多事件——元素痕迹	LisaBookGather				1			Default_NoDrop_Item	
70710214	1001	38	陨石支线维克多事件——元素痕迹	LisaBookGather				1			Default_NoDrop_Item	
70710215	5001	19	蒙德告示牌	SceneObj_Item_Default_Item							Default_Item	
70710216	5001	38	钟离个人线 视觉解谜物件	SceneObj_Environment_Task_Rock							Default_Item	
70710217	5001	38	陨石活动——查看图书馆目录	SearchPoint				1			Default_Item	
70710218	5001	38	钟离个人线 视觉解谜物件_对应石头								Default_Item	
70710219	5001	38	阿贝多个人线——阿贝多的脚印	SceneObj_Area_Ljxs_Property_Prop_AlbedoFootprint_01								
70710220	5001	19	雪山活动线——枯萎的急冻树									
70710221	5001	30	可开启牢笼（不可交互）	SceneObj_Quest_WoodenCage02						SetGadgetState	Default_Item	
70710222	5001	19	雪山活动线——丘丘人雪地脚印									
70710223	5001	38	雪山活动线——魔剑（引用自武器模型)	SceneObj_Area_Ljxs_Property_Prop_SwordMagnum_01						SetGadgetState		
70710224	5001	19	胡桃个人线地城入口	SceneObj_Area_Ly_Property_Prop_EntryMist_02							Default_Item	
70710225	5001	38	(test)胡桃线守护玩法布点	SceneObj_Quest_Interact_Point_01				1			Default_Item	
70710226	1001	30	陨星碎屑（任务）	SceneObj_Area_Common_Property_Ani_Prop_AsterSmall_02				1	1		Default_Item	
70710227	5001	38	阿贝多个人线——阿贝多的异世界花朵	SceneObj_Area_Ljxs_Property_Ani_Flower_AlbedoFlower_01						SetGadgetState		
70710228	5001	19	凝光室内装饰_水青色瓷玉瓶								Default_Item	
70710229	5001	38	阿贝多个人线——阿贝多的特殊饮料	SceneObj_Area_Ljxs_Property_Ani_Prop_AlbedoDrink_01				1		SetGadgetState		
70710230	5001	38	阿贝多个人线——阿贝多的记录黑板	SceneObj_Area_Ljxs_Property_Ani_Prop_AlbedoBlackBoard_01						SetGadgetState		
70710231	5001	38	阿贝多个人线——阿贝多的画架	SceneObj_Item_Default_Item								
70710232	1001	38	洞口_放置芙萝拉的鲜花盒子	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
70710233	5001	19	鲜花盒子								Default_Item	
70710234	5001	38	芙萝拉鲜花盒子——盗宝团的脚印									
70710235	9001	38	拍照小道具投放任务拍照点	SceneObj_Quest_Interact_Point_01				1			SceneObj_Quest_Interact_Point_01	
70710236	1001	38	洞口_回收芙萝拉的鲜花盒子	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
70710237	1001	38	神像_回收芙萝拉的鲜花盒子	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
70710238	1001	38	水池_回收芙萝拉的鲜花盒子	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
70710239	1001	38	神像_放置芙萝拉的鲜花盒子	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
70710240	1001	38	水池_放置芙萝拉的鲜花盒子	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
70710241	1001	38	神像_失败芙萝拉的鲜花盒子	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
70710242	5001	19	魈任务射击点	SceneObj_Area_Ly_Property_Ani_Prop_ShootingPoint_01								
70710243	1001	38	双子线预热任务调查点	SceneObj_Quest_Interact_Point_03							Default_NoDrop_Item	
70710244	1001	19	双子线预热任务调查点（特效）	SceneObj_Quest_Symbol_Fire_01							SceneObj_Quest_Symbol_Fire_01	
70710245	1001	38	双子线预热任务调查点	SceneObj_Quest_Interact_Point_03							Default_NoDrop_Item	
70710246	1001	38	魈任务丘丘人武器									
70710247	1001	38	魈任务丘丘人盾牌									
70710248	5001	19	双子线预热任务蒲公英									
70710249	5001	19	双子线任务遗迹守卫脚印									
70710250	1001	38	星银矿石	SceneObj_Gather_Small_Ore							SceneObj_Item_Small_Ore	
70710251	1001	38	星银矿石	SceneObj_Gather_Small_Ore							SceneObj_Item_Small_Ore	
70710252	1001	38	星银矿石	SceneObj_Gather_Small_Ore							SceneObj_Item_Small_Ore	
70710253	1001	38	塞西莉亚花（任务）								SceneObj_Item_Small	
70710254	5001	38	元素气息特效_火	SceneObj_Area_Common_Property_Ani_Ajar_ElementBreathFire_01				1				
70710255	5001	38	元素气息特效_风	SceneObj_Area_Common_Property_Ani_Ajar_ElementBreathWind_01				1				
70710256	5001	38	元素气息特效_雷	SceneObj_Area_Common_Property_Ani_Ajar_ElementBreathElec_01				1				
70710257	1001	38	星银矿石	SceneObj_Gather_Small_Ore							SceneObj_Item_Small_Ore	
70710258	1001	38	星银矿石	SceneObj_Gather_Small_Ore							SceneObj_Item_Small_Ore	
70710259	5001	38	(test)聪子放置浮生石片的木箱子（错误的箱子）	SceneObj_Quest_Interact_Point_01				1			Default_Item	
70710260	5001	38	(test)聪子放置浮生石片的木箱子（正确的箱子）	SceneObj_Quest_Interact_Point_01				1			Default_Item	
70710261	5001	38	(test)聪子放置浮生石片的木箱子（错误的箱子）	SceneObj_Quest_Interact_Point_01				1			Default_Item	
70710262	5001	19	胡桃线守护玩法布点——不可点击时的状态								Default_Item	
70710263	1001	38	（test）71812炼金釜任务挖掘宝箱	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
70710264	5001	38	望舒客栈桌椅									
70710265	5001	38	铜雀雕像									
70710266	5001	19	霄灯_大									
70710267	5001	22	阿贝多的触媒 原矿	SceneObj_Gather_Default_Ore		1					Default_Item	
70710268	5001	38	海灯节支线朱老板任务用	SceneObj_Quest_Interact_Point_01				1			SceneObj_Quest_Interact_Point_01	
70710269	5001	38	海灯节支线朱老板任务用	SceneObj_Quest_Interact_Point_03				1			Default_NoDrop_Item	
70710270	5001	38	海灯节支线朱老板任务用	SceneObj_Quest_Interact_Point_03				1			Default_NoDrop_Item	
70710271	5001	19	海灯节支线朱老板任务用									
70710272	1001	38	无拍照功能，白盒临时使用	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
70710273	5001	38	海灯节支线小白任务用	SceneObj_Quest_Interact_Point_03				1			Default_NoDrop_Item	
70710274	5001	19	玲珑天机海灯图摩拉									
70710275	5001	19	玲珑天机海灯图仙鹤									
70710276	5001	19	玲珑天机海灯图莲花									
70710277	5001	19	左图案	SceneObj_Area_Ly_Property_Ani_Prop_LanternScreenControl_Left						SetGadgetState		
70710278	5001	19	中图案	SceneObj_Area_Ly_Property_Ani_Prop_LanternScreenControl_Middle						SetGadgetState		
70710279	5001	19	右图案	SceneObj_Area_Ly_Property_Ani_Prop_LanternScreenControl_Right						SetGadgetState		
70710280	5001	19	摩拉成功演出	SceneObj_Area_Ly_Property_Ani_Prop_LanternScreenSuccess						SetGadgetState		
70710281	5001	19	仙鹤成功演出	SceneObj_Area_Ly_Property_Ani_Prop_LanternScreenSuccess						SetGadgetState		
70710282	5001	19	莲花成功演出	SceneObj_Area_Ly_Property_Ani_Prop_LanternScreenSuccess						SetGadgetState		
70710283	5001	30	投射海灯	SceneObj_Area_Ly_Property_Ani_Prop_LanternProjector_01				1		SetGadgetState		
70710284	5001	38	百无禁忌箓施法	SceneObj_Stages_Property_Prop_AdeptusPermit_01								
70710285	5001	19	海灯节支线用，改变状态可使其消失	SceneObj_Level_Common_Property_Light_Lantern_EverLit_01						SetGadgetState		
70710286	5001	19	海灯节用						1	SetGadgetState		
70710287	3001	32	海灯节衍生支线用	SceneObj_Property_Ani_Prop_BalloonCart_01_Inflammable	1	1				SetGadgetState		
70710288	5001	38	魈线怪物魔化特效	SceneObj_Stages_Property_Prop_Demonize_01								
70710289	5001	30	被交互的沙堆	SceneObj_Area_Common_Property_Ani_Prop_SandStacksInteraction_01		1		1			Default_Item	
70710290	5001	19	霄灯_小									
70710291	5001	19	任务用落雷特效	SceneObj_Level_Common_Property_Prop_ThunderFall_01		1						
70710292	5001	22	诺艾尔锻炼用铁矿	SceneObj_Gather_Default_Ore		1					Default_Item	
70710293	5001	22	诺艾尔锻炼用铁矿	SceneObj_Gather_Advance_Ore		1					Default_Item	
70710294	5001	38	霄灯_小	SceneObj_Level_Common_Property_Light_Lantern_EverLit_02_Pick								
70710295	5001	38	霄灯_大	SceneObj_Level_Common_Property_Light_Lantern_EverLit_01_Pick								
70710296	5001	26	播撒点	SearchPoint_Big				1			Default_Item	
70710297	5001	22	芭芭拉1红色钩钩果	SceneObj_Gather_Default_Gather				1			Default_Item	
70710298	5001	22	芭芭拉1 新鲜的绝云椒椒	SceneObj_Gather_Small							SceneObj_Item_Small	
70710299	5001	38	重云coop迷雾	SceneObj_Stages_Property_Terrain_Mist_01								
70710300	5001	19	班尼特Coop线，已吹散的蒲公英	SceneObj_Area_Common_Property_Flower_Dandelion_NoFlower_01								
70710301	5001	38	海灯节支线 挂霄灯 望舒客栈	SceneObj_Quest_Interact_Point_03				1			Default_NoDrop_Item	
70710302	5001	38	海灯节支线 挂霄灯 望舒客栈	SceneObj_Quest_Interact_Point_03				1			Default_NoDrop_Item	
70710303	1001	38	2020海灯节任务拾取做灯材料	SceneObj_Quest_Interact_Point_01				1			SceneObj_Quest_Interact_Point_01	
70710304	1001	38	2020海灯节任务寻找观察点	SceneObj_Quest_Interact_Point_04				1			Default_Item	
70710305	1001	38	2020海灯节梵米尔2挂霄灯	SceneObj_Quest_Interact_Point_01				1			SceneObj_Quest_Interact_Point_01	
70710306	1001	38	2020海灯节梵米尔2眺望	SceneObj_Quest_Interact_Point_04				1			Default_Item	
70710307	1001	38	2020海灯节梵米尔2挂霄灯	SceneObj_Quest_Interact_Point_01				1			SceneObj_Quest_Interact_Point_01	
70710308	1001	38	2020海灯节梵米尔2挂霄灯	SceneObj_Quest_Interact_Point_01				1			SceneObj_Quest_Interact_Point_01	
70710309	1001	38	霄灯_小	SceneObj_Level_Common_Property_Light_Lantern_EverLit_02_Pick								
70710310	1001	19	（test）朱老板客栈的霄灯（小+无动画）									
70710311	1001	19	纯水小精灵，对话中使用的Gadget	SceneObj_Quest_Endora							Default_NoDrop_Item	
70710312	1001	19	1.4风花节献花用	SceneObj_Area_Common_Property_Foliage_Dandelion_01							Default_NoDrop_Item	
70710313	1001	19	1.4风花节献花用	SceneObj_Area_Common_Property_Foliage_WindmilDaisy_01							Default_NoDrop_Item	
70710314	1001	19	1.4风花节献花用	SceneObj_Area_Common_Property_Foliage_Cecilia_01							Default_NoDrop_Item	
70710315	1001	19	1.4风花节献花用	SceneObj_Area_Common_Property_Foliage_ImitationGrass_01							Default_NoDrop_Item	
70710316	1001	19	1.4风花节献花用	SceneObj_Area_Common_Property_Foliage_Whiteballet_01							Default_NoDrop_Item	
70710317	1001	19	1.4风花节献花用	SceneObj_Area_Common_Property_Foliage_GogoFruit_01							Default_NoDrop_Item	
70710318	1001	19	1.4风花节献花用（含献上功能）	SceneObj_Item_Property_Fenghua							Default_NoDrop_Item	
70710319	1001	19	1.4风花节献花用（含献上功能）	SceneObj_Item_Property_Fenghua							Default_NoDrop_Item	
70710320	1001	19	1.4风花节献花用（含献上功能）	SceneObj_Item_Property_Fenghua							Default_NoDrop_Item	
70710321	1001	19	1.4风花节献花用（含献上功能）	SceneObj_Item_Property_Fenghua							Default_NoDrop_Item	
70710322	1001	19	1.4风花节献花用（含献上功能）	SceneObj_Item_Property_Fenghua							Default_NoDrop_Item	
70710323	1001	19	1.4风花节献花用（含献上功能）	SceneObj_Item_Property_Fenghua							Default_NoDrop_Item	
70710324	1001	19	1.4双子线深渊符咒	SceneObj_Area_Common_Property_Prop_AbyssSpell_01							Default_NoDrop_Item	
70710325	5001	19	事件污渍（带定标）	SceneObj_Event_Stain01		1					Default_Item	
70710328	1001	19	重云coop路灯									
70710329	1001	19	重云coop笔墨纸砚									
70710330	1001	19	重云coop算盘									
70710331	1001	19	重云coop钱袋									
70710332	5001	19	风花节场景氛围布设1-1									
70710333	5001	19	风花节场景氛围布设1-2									
70710334	5001	19	风花节场景氛围布设2-2									
70710335	9001	19	风花节查看作诗笔记	SceneObj_Environment_Bulletin6							Default_NoDrop_Item	
70710336	1001	19	诺艾尔Coop用不可破坏的碎石堆	SceneObj_Environment_Rock_StonePileWorld		1					Default_Item	
70710340	5001	19	诺艾尔Coop用岩元素含量高的碎石堆	SceneObj_Environment_Rock_StonePileQuest_Hard		1					Default_Item	
70710345	5001	19	班尼特地城特效	SceneObj_Level_Common_Property_Prop_NineGrids_01								
70710354	5001	19	双子线GodRay									
71700001	9001	19	猎鹿人餐馆海报	SceneObj_Environment_Bulletin1		1					Default_NoDrop_Item	
71700002	1001	22	少女薇拉的忧郁·卷一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700003	1001	22	少女薇拉的忧郁·卷二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700004	1001	22	少女薇拉的忧郁·卷三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700005	1001	22	与神性同行·序言	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700006	1001	22	温妮莎传奇·上篇	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700007	1001	22	温妮莎传奇·下篇	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700008	9001	19	AS酒馆前海报	SceneObj_Environment_Bulletin2		1					Default_NoDrop_Item	
71700009	1001	22	蒲公英海的狐狸·卷一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700010	1001	22	蒲公英海的狐狸·卷二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700011	1001	22	蒲公英海的狐狸·卷三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700012	1001	22	蒲公英海的狐狸·卷五	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700013	1001	22	蒲公英海的狐狸·卷六	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700014	1001	22	蒲公英海的狐狸·卷七	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700015	1001	22	蒲公英海的狐狸·卷十	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700016	1001	22	蒲公英海的狐狸·卷十一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700017	1001	22	丘丘人诗歌选·上卷	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700018	1001	22	丘丘人诗歌选·下卷	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700019	1001	22	少女薇拉的忧郁·卷五	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700020	1001	22	少女薇拉的忧郁·卷九	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700021	1001	22	少女薇拉的忧郁·卷十	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700022	1001	22	林间风·故事拔萃节选	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700023	1001	22	野猪公主·卷一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700024	1001	22	野猪公主·卷二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700025	1001	22	野猪公主·卷三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700026	1001	22	野猪公主·卷四	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700027	1001	22	野猪公主·卷五	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700028	1001	22	野猪公主·卷七	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700029	1001	22	蒙德高塔·第一卷	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700030	1001	22	林间风拾遗·龙之书	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700031	1001	22	白之公主与六侏儒·卷一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700032	1001	22	白之公主与六侏儒·卷二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700033	1001	22	白之公主与六侏儒·卷三	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700034	1001	22	白之公主与六侏儒·卷四	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700035	1001	22	白之公主与六侏儒·卷五	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700036	1001	22	白之公主与六侏儒·卷六	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700037	1001	22	白之公主与六侏儒·卷七	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700038	1001	22	千年孤独	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700039	1001	22	提瓦特游览指南	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700040	1001	22	风、勇气和翅膀	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700041	1001	19	琴个人线酒馆庆祝装饰								Default_Item	
71700042	1001	22	冒险家日志·轻策山庄	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700043	1001	22	冒险家日志·渌华池	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700044	1001	22	冒险家日志·瑶光滩	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700045	1001	22	飞行指南	SceneObj_Gather_Default_Gather							SceneObj_Gather_Default_Gather	
71700046	1001	22	可莉的本子	SceneObj_Gather_Default_Gather							SceneObj_Gather_Default_Gather	
71700047	1001	38	夜泊石小车									
71700048	1001	22	给东东的信	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700049	1001	22	谁人的日志·其一·瑶光滩	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700050	1001	22	谁人的日志·其二·归离原	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700051	1001	22	谁人的日志·其三·绝云间	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700052	1001	22	谁人的日志·其四·璃月港	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700053	1001	38	夜泊石小车特效	SceneObj_Quest_NightStone_Car_Effect							SceneObj_Quest_NightStone_Car_Effect	
71700054	1001	22	冒险家罗尔德的日志·孤云阁	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700055	1001	22	冒险家罗尔德的日志·地中之盐	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700056	1001	22	冒险家罗尔德的日志·绝云间·庆云顶	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700057	1001	22	冒险家罗尔德的日志·绝云间·奥藏天池	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700058	1001	22	绝云记闻·石兽	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700059	1001	22	绝云记闻·海神宫	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700060	1001	22	玑衡经	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700061	1001	22	侠客记·山叟篇	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700062	1001	22	璃月风土志·绣球	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700063	1001	22	石书辑录·卷一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700064	1001	22	天衡绝倒集	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700065	1001	22	丘丘人习俗考察·卷一	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700066	1001	22	丘丘人习俗考察·卷二	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700067	1001	22	丘丘人习俗考察·卷四	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700068	1001	22	列王与宗室史·序	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700069	1001	22	古恩希尔德小传	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700070	1001	22	侍从骑士之歌·上篇	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700071	1001	22	侍从骑士之歌·下篇	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700072	1001	22	提瓦特野外救急食谱	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700073	1001	22	给盗宝团的信	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700074	1001	22	护法仙众夜叉录	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700075	1001	19	璃月主线 - CS开始前 祭坛								Default_Item	
71700076	1001	19	璃月主线 - CS开始后 祭坛								Default_Item	
71700077	9001	19	可莉的木牌	SceneObj_Environment_KleeBoard		1					Default_NoDrop_Item	
71700078	1001	22	神霄折戟录·第一卷	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700079	1001	22	神霄折戟录·第二卷	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700080	1001	22	神霄折戟录·第三卷	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700081	1001	22	神霄折戟录·第四卷	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700082	1001	22	神霄折戟录·第五卷	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700083	1001	38	藏宝地线索	SearchPoint_Big					1		SearchPoint_Big	
71700084	1001	22	碎梦奇珍·月光	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700085	1001	22	碎梦奇珍·琉璃	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700086	1001	22	给盗宝团的信	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700087	1001	22	护法仙众夜叉录	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700088	1001	22	冒险家罗尔德的日志·青墟浦	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700089	1001	22	旅行者的笔记	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700090	1001	22	旅行者的笔记	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700091	1001	22	旅行者的笔记	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700092	1001	22	旅行者的笔记	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700093	1001	38	封印魔法圈	SearchPoint_Big					1		SearchPoint_Big	
71700094	1001	38	放置夜泊石	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
71700095	1001	38	取水	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
71700096	1001	38	（test）博弈&讲价玩法替代交互	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
71700097	1001	38	（test）通用玩法替代交互	SceneObj_Quest_Interact_Point_01							SceneObj_Quest_Interact_Point_01	
71700098	1001	22	（test）盗宝团情报笔记	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700099	1001	38	仙人物件「涤尘铃」	SceneObj_Gather_Default_Gather				1			Default_Item	
71700100	1001	38	（test）弩机	SceneObj_Gather_Default_Gather							Default_NoDrop_Item	
71700102	1001	38	木板和绳索	SceneObj_Gather_Default_Gather				1			Default_Item	
71700101	1001	38	艾拉马斯克丘丘语念诗交互	SearchPoint_Big							SearchPoint_Big	
71700103	1001	38	遗失的盒子1（旅馆剧情任务21024）	SceneObj_Quest_Interact_Point_02				1			SceneObj_Quest_Interact_Point_02	
