ID	默认阵营	类型	描述	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	服务器脚本	ItemJSON名称	联机动态属性ID
41046002	1001	3	胡桃分支攻击	Hutao_ExtraAttack_CrimsonPlum_Bullet	1						Default_Item	
41047001	1001	18	桐生万叶-空气跳一次性风眼	Kazuha_EmptyJump_WindHole							Default_Item	
41047002	1001	18	桐生万叶-长按高跳一次性风眼	Kazuha_EmptyJump_Hold_WindHole							Default_Item	
41047003	1001	18	桐生万叶-普攻第五下次元斩	Kazuha_NormalAttack_05							Default_Item	
41047004	1001	19	桐生万叶-充能技迷雾幻境	Kazuha_ElementalBurst_Mist							Default_Item	
41047005	1001	19	桐生万叶-特化空中攻击风眼	Kazuha_ElementalArt_FallingAttack_WindZone	1						Default_Item	
420000001	1001	18	使用冲刺后会在原地留下一个n秒后爆炸的能量波	SkillObj_LevelEntity_TowerBuff_SprintAreaAttack	1						Default_Item	
420000002	1001	19	飞行挑战玩法：空中冲刺 前冲	SkillObj_GlidingChallenge_AirDash_Forward							Default_Item	
420000003	1001	19	飞行挑战玩法：空中冲刺 上冲1	SkillObj_GlidingChallenge_AirDash_Upward1							Default_Item	
420000004	1001	19	飞行挑战玩法：空中冲刺 上冲2	SkillObj_GlidingChallenge_AirDash_Upward2	1						Default_Item	
420000005	1001	18	使用冲刺后会在原地留下一个n秒后爆炸的能量波	SkillObj_LevelEntity_TowerBuff_AreaAttackLowHP							Default_Item	
420000006	1001	18	范围内回复生命、能量、复活	SceneObj_ChargeEfficiency_RecoverAllState							Default_Item	
420000007	1001	18	使用冲刺后会在原地留下一个n秒后爆炸的能量波	SceneObj_ActivityAbility_Challenge_SprintAreaAttack_Gadget	1						Default_Item	
420000008	1001	18	没有敌人时提升输出	LevelEntity_TowerBuff_AreaNoEnemyAttackUp	1						Default_Item	
420001000	1001	19	备用02	Activity_Endora	1	1					Default_Item	
420001001	1001	3	吐泡泡子弹（远）	Activity_Endora_Bubble_Bullet_01	1	1					Default_Item	
420001002	1001	3	吐泡泡子弹（近）	Activity_Endora_Bubble_Bullet_01_Short	1	1					Default_Item	
420001003	1001	3	备用02	Activity_Endora_Bubble_Bullet_02	1	1					Default_Item	
420001010	1001	18	备用02	Activity_Endora_Bubble_Bullet_Area	1	1					Default_Item	
